system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,CEC,EVI,Evap_tavg,GNDVI,K_proxy,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,MSK_CLDPRB,MSK_SNWPRB,N,NDVI,NDVI_class,NDWI,P_proxy,QA10,QA20,QA60,Rainf_tavg,SAVI,SCL,SOC,SoilMoi0_10cm_inst,TCI_B,TCI_G,TCI_R,Tair_f_inst,WVP,aspect,bulk_density,clay,elevation,latitude,longitude,pH,sand,silt,slope,.geo
1534_0,0.027946318,0.04002033,0.18964376,0.12095291,0.053871844,0.083634965,0.07553531,0.13357514,0.24575493,0.27998105,0.28816125,0.30251712,0.30586275,183,0.3974809008939396,2.0054027E-5,0.5501032,265.7,0.0,0.0,0.0,1.3701042E-5,0.0,1435,0.5846245,2,-0.5501032,180.7,0.0,0.0,0.0,1.9587844E-5,0.3692719389935025,4.2795844E-4,125,16.48253,0.0055648442,0.008630856,0.0077791233,298.75238,0.17754793,270.0,146,272,231,30.07784150053188,75.82454734431852,80,389,340,0.06698852,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.82454734431852,30.07784150053188]}"
1535_0,0.030162653,0.03579387,0.20124827,0.13443066,0.053625636,0.08275162,0.07826866,0.13529332,0.25155047,0.28778934,0.2944585,0.30863518,0.30852672,127,0.39685972726045693,1.6668972E-5,0.56124395,216.29999999999998,0.0,0.0,0.0,3.8760872E-6,0.0,1460,0.5800217,2,-0.56124395,137.5,0.0,0.0,0.0,1.6101014E-5,0.37157634198177636,4.289427E-4,100,15.229553,0.0055264696,0.008538337,0.008059914,299.37634,0.17559499,49.062965,154,207,214,29.8487711030814,75.38886443152055,82,475,318,0.08847001,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.38886443152055,29.8487711030814]}"
1536_0,0.022407643,0.045894574,0.17254007,0.10712693,0.053218175,0.07912777,0.069293775,0.11752704,0.20900369,0.23311594,0.24281225,0.25479603,0.26073498,215,0.3444361513049251,2.6661828E-5,0.50843155,323.3,0.0,0.0,0.0,0.0,0.0,1385,0.55596,2,-0.50843155,239.8,0.0,0.0,0.0,2.8931112E-5,0.3204972016951528,4.0E-4,189,20.271156,0.0055382247,0.008148555,0.0071365503,297.12207,0.171315,270.0,146,341,272,30.733611657939132,76.3949775497344,76,251,408,0.067441374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.3949775497344,30.733611657939132]}"
1537_0,0.026426572,0.03764372,0.16448003,0.098780744,0.04725596,0.075235456,0.06836579,0.11394043,0.22975457,0.26267177,0.2726466,0.2854392,0.29011866,163,0.3844427255997837,2.5480522E-5,0.5674657,257.09999999999997,0.0,0.0,0.0,0.0,0.0,1317,0.5990422,2,-0.5674657,171.99999999999997,0.0,0.0,0.0,2.5939353E-5,0.3643480470858768,4.0E-4,133,18.97362,0.004925925,0.007778201,0.0071073677,297.4262,0.1751832,246.84401,149,243,237,31.196244029260683,75.71225793380357,77,388,370,0.147413,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.71225793380357,31.196244029260683]}"
1538_0,0.030025678,0.03607961,0.19329679,0.12595357,0.05215053,0.081708744,0.075033374,0.13345844,0.25145188,0.28871268,0.2957843,0.31081742,0.31134927,139,0.40733293811076277,1.7959448E-5,0.567098,242.6,0.0,0.0,0.0,3.3648614E-6,0.0,1316,0.59530854,2,-0.567098,157.7,0.0,0.0,0.0,1.7279708E-5,0.38024765987170905,4.2795567E-4,102,15.518277,0.005374906,0.008437038,0.0077383164,299.08682,0.17436118,90.0,145,263,223,29.974535242858135,75.56403591192385,79,418,319,0.066919476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.56403591192385,29.974535242858135]}"
1539_0,0.02370829,0.04364574,0.17094854,0.10423394,0.051117986,0.07777082,0.067183666,0.1174932,0.2166953,0.24445768,0.25400358,0.26664323,0.27206972,191,0.36668148900813574,2.5770521E-5,0.5311825,286.0,0.0,0.0,0.0,0.0,0.0,1340,0.5816542,2,-0.5311825,205.2,0.0,0.0,0.0,2.7607708E-5,0.3412496693934987,4.0E-4,157,19.624321,0.005315158,0.008020164,0.0069356617,297.27426,0.17131092,229.32896,145,295,269,30.765052692883312,76.2242976457517,76,337,369,0.088947065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.2242976457517,30.765052692883312]}"
1540_0,0.029741928,0.03662492,0.19236717,0.12463381,0.052230895,0.081868604,0.0747698,0.1333759,0.25093675,0.28797334,0.29522666,0.31020465,0.31119752,165,0.40761522089019037,1.8278148E-5,0.5657935,249.2,0.0,0.0,0.0,5.0284852E-6,0.0,1220,0.59583503,2,-0.5657935,157.89999999999998,0.0,0.0,0.0,1.7622042E-5,0.38009958024029145,4.2766458E-4,101,15.647714,0.00538477,0.008453749,0.0077107176,299.03122,0.1748248,310.89398,144,248,225,29.996993124961122,75.59996852328864,77,417,335,0.08854673,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.59996852328864,29.996993124961122]}"
1541_0,0.029424978,0.044386163,0.1777166,0.112540975,0.053335775,0.08270811,0.077544466,0.12512822,0.24322176,0.28021917,0.28696722,0.29941803,0.3038653,170,0.3871844410541966,2.202106E-5,0.5525365,256.5,0.0,0.0,0.0,3.4469755E-5,0.0,1193,0.5745296,2,-0.5525365,177.7,0.0,0.0,0.0,2.192848E-5,0.3633659722095462,4.0E-4,147,17.97125,0.005540213,0.008538868,0.008029698,298.31616,0.18515646,270.0,149,234,211,31.15132826505471,75.15530245764947,79,394,373,0.06773685,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.15530245764947,31.15132826505471]}"
1542_0,0.02272633,0.050653975,0.18253382,0.116432436,0.060288046,0.088199764,0.07925589,0.12998429,0.21926002,0.24099104,0.2505867,0.26292324,0.27020657,151,0.3362165574424642,2.5668156E-5,0.47931942,278.8,0.0,0.0,0.0,1.482877E-5,0.0,1148,0.51943207,2,-0.47931942,197.59999999999997,0.0,0.0,0.0,2.6200672E-5,0.30969271882275373,4.1504757E-4,165,19.530396,0.006259643,0.00907126,0.008126713,297.91626,0.18357982,180.0,147,283,258,30.347336085767736,76.47133434888457,78,317,401,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.47133434888457,30.347336085767736]}"
1543_0,0.029464608,0.037442777,0.20509194,0.13450207,0.053866714,0.08306645,0.07701053,0.13580164,0.25356418,0.29032934,0.29723105,0.31017748,0.31154045,143,0.40622282811292443,1.590133E-5,0.56315017,217.1,0.0,0.0,0.0,1.2331701E-5,0.0,1527,0.5884448,2,-0.56315017,147.0,0.0,0.0,0.0,1.5609688E-5,0.37784840124126806,4.2104325E-4,106,15.146303,0.005553476,0.008575239,0.007926393,299.56012,0.18012552,-0.0,144,218,210,29.857754255922597,75.15530245764947,79,492,290,0.11593621,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.15530245764947,29.857754255922597]}"
1544_0,0.026228601,0.04366504,0.18357411,0.114465564,0.054786228,0.08416724,0.07397672,0.13109225,0.23817664,0.2695247,0.27830788,0.29230735,0.29733074,184,0.3895668619900843,2.223879E-5,0.53559715,295.3,0.0,0.0,0.0,1.3826049E-5,0.0,1197,0.5800173,2,-0.53559715,185.10000000000002,0.0,0.0,0.0,2.2098602E-5,0.3596178430877981,4.1971152E-4,116,17.53057,0.0056691463,0.00868196,0.0076154773,298.38644,0.1795927,229.17618,147,301,247,30.244029828093993,76.0401430125072,80,300,399,0.08867218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0401430125072,30.244029828093993]}"
1545_0,0.027356487,0.040964033,0.19181068,0.12351264,0.055302214,0.08506246,0.078012265,0.13500108,0.24385154,0.27640843,0.28486258,0.2987707,0.30276084,201,0.38644264149105256,2.0326033E-5,0.54010975,265.8,0.0,0.0,0.0,1.8337358E-5,0.0,1541,0.5700321,2,-0.54010975,179.8,0.0,0.0,0.0,1.989511E-5,0.35958339894551306,4.3229782E-4,128,16.678314,0.0057165595,0.0087722605,0.008023974,298.73828,0.17851624,270.0,144,252,231,30.037417312746502,75.89641256704807,80,398,349,0.06696146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.89641256704807,30.037417312746502]}"
1546_0,0.024186293,0.047627904,0.18365479,0.11598295,0.05806526,0.086781755,0.07747151,0.13116695,0.22814396,0.25409508,0.26346177,0.2764503,0.2830258,233,0.3596651897146244,2.4119752E-5,0.50444907,352.2,0.0,0.0,0.0,1.7064156E-5,0.0,1296,0.5455327,2,-0.50444907,227.2,0.0,0.0,0.0,2.432414E-5,0.3317568656257105,4.1930936E-4,129,18.620285,0.006020795,0.008936502,0.00795526,298.13388,0.18210892,90.0,147,387,249,30.28445401587937,76.29167129206067,80,188,425,0.067127675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.29167129206067,30.28445401587937]}"
1547_0,0.024295585,0.04740491,0.18373938,0.11597308,0.057905305,0.086672276,0.07734244,0.13123573,0.22875863,0.25500724,0.26435116,0.2773878,0.2838976,213,0.3612672896030441,2.400613E-5,0.50617385,339.79999999999995,0.0,0.0,0.0,1.7123248E-5,0.0,1390,0.54729944,2,-0.50617385,219.99999999999997,0.0,0.0,0.0,2.4187955E-5,0.33327219479281633,4.195635E-4,125,18.554976,0.006003585,0.008926006,0.007942873,298.15,0.18199041,270.0,147,383,248,30.27996243945877,76.27819656279887,80,208,409,0.13424908,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.27819656279887,30.27996243945877]}"
1548_0,0.023048652,0.04265591,0.17001723,0.10397286,0.04999614,0.07595763,0.066360295,0.114647225,0.2114168,0.23844704,0.24831991,0.26034704,0.26592362,186,0.35776267144240104,2.6300853E-5,0.53152704,292.90000000000003,0.0,0.0,0.0,0.0,0.0,1202,0.5782366,2,-0.53152704,208.89999999999998,0.0,0.0,0.0,2.8791765E-5,0.33502645573679657,4.0E-4,161,20.043379,0.0052064843,0.007831951,0.006853196,296.98666,0.16774118,-0.0,146,304,269,30.854884221295265,76.26023025711648,77,311,385,0.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26023025711648,30.854884221295265]}"
1549_0,0.025177795,0.04485209,0.19305931,0.12480239,0.058659904,0.088442594,0.08227725,0.1371343,0.23693374,0.2648509,0.27434728,0.28713435,0.29370484,182,0.3615608533929451,2.2033291E-5,0.5124307,285.3,0.0,0.0,0.0,3.0803712E-5,0.0,1148,0.53857774,2,-0.5124307,183.20000000000002,0.0,0.0,0.0,2.1805672E-5,0.33632592070787914,4.38531E-4,119,17.593256,0.0060769864,0.009108121,0.008440317,298.5139,0.18187465,-0.0,147,291,237,30.037417312746502,76.16590715228394,82,329,381,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.16590715228394,30.037417312746502]}"
1550_0,0.024251036,0.047178593,0.18686591,0.11897,0.05864643,0.08772917,0.07953553,0.13339691,0.23027126,0.25634342,0.2658853,0.27867645,0.28557733,227,0.35747118561392377,2.363855E-5,0.5038146,337.29999999999995,0.0,0.0,0.0,2.3198434E-5,0.0,1433,0.53948617,2,-0.5038146,228.20000000000002,0.0,0.0,0.0,2.3722963E-5,0.3306337379678599,4.2641893E-4,140,18.389452,0.0060807248,0.009032917,0.008161923,298.23138,0.18244472,293.37048,146,376,246,30.203605640308613,76.28268813921947,83,229,396,0.14613491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28268813921947,30.203605640308613]}"
1551_0,0.028485477,0.038603693,0.19756755,0.1308142,0.055450242,0.085069895,0.08047245,0.13666591,0.2468257,0.2801576,0.2879866,0.3019641,0.30430084,152,0.38288314299263937,1.8798984E-5,0.54393023,241.1,0.0,0.0,0.0,1.5206954E-5,0.0,1476,0.56319463,2,-0.54393023,167.1,0.0,0.0,0.0,1.8213528E-5,0.3584178642341723,4.3769454E-4,112,16.050812,0.005725855,0.008770702,0.008274889,299.01593,0.17689852,180.0,153,269,227,29.898178443707977,75.75268212158895,81,438,293,0.17390402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75268212158895,29.898178443707977]}"
1552_0,0.024432974,0.038446184,0.16601919,0.1000722,0.046633057,0.07310392,0.065167814,0.11148565,0.21756959,0.24819075,0.2583505,0.27042332,0.2755155,167,0.3716167907496635,2.6021677E-5,0.55889004,249.7,0.0,0.0,0.0,0.0,0.0,1096,0.5971306,2,-0.55889004,196.9,0.0,0.0,0.0,2.8130351E-5,0.35187319265236905,4.0E-4,159,19.687658,0.0048639704,0.007550945,0.00676056,296.95444,0.16708845,49.42636,148,280,253,31.097429348007537,75.98624409546002,78,428,292,0.0891235,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.98624409546002,31.097429348007537]}"
1553_0,0.028942103,0.04155843,0.17203405,0.10639935,0.05122022,0.08068786,0.07472141,0.12205794,0.24276736,0.27899572,0.28693223,0.29998574,0.30432537,170,0.39266042105201077,2.3144252E-5,0.56102586,255.2,0.0,0.0,0.0,1.9647552E-5,0.0,949,0.5867792,2,-0.56102586,161.1,0.0,0.0,0.0,2.2634531E-5,0.3694248055027517,4.0E-4,118,18.055355,0.0053241528,0.008337407,0.0077530975,298.15775,0.18409626,338.71515,147,227,223,31.169294570737097,75.30352447952919,78,395,378,0.18663481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.30352447952919,31.169294570737097]}"
1554_0,0.026186367,0.04288764,0.19460548,0.12652843,0.057644594,0.08751036,0.08179589,0.13734557,0.24063681,0.27041653,0.27948076,0.29262617,0.2980745,149,0.3693879616551794,2.099691E-5,0.52309275,250.59999999999997,0.0,0.0,0.0,2.7654783E-5,0.0,1455,0.54718417,2,-0.52309275,165.3,0.0,0.0,0.0,2.063082E-5,0.34428809017964274,4.394269E-4,121,17.07917,0.0059660925,0.0090158135,0.008396806,298.67413,0.18047829,130.89653,148,250,228,29.98800997211993,76.0401430125072,79,398,353,0.0885422,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0401430125072,29.98800997211993]}"
1555_0,0.023693081,0.040980652,0.16860536,0.10221557,0.04852794,0.074772134,0.06535323,0.113738604,0.21469197,0.24357416,0.2534855,0.26568058,0.27100548,185,0.36697413118626077,2.6001206E-5,0.5444302,258.1,0.0,0.0,0.0,0.0,0.0,1170,0.59005463,2,-0.5444302,187.2,0.0,0.0,0.0,2.8333518E-5,0.344632460898995,4.0E-4,154,19.798227,0.005054461,0.0077160415,0.0067611523,297.00366,0.16728105,229.37488,145,244,252,30.92225786760423,76.15243242302213,76,407,350,0.089030124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.15243242302213,30.92225786760423]}"
1556_0,0.025480874,0.04555957,0.17835657,0.10952107,0.05472004,0.08352558,0.07161002,0.12795025,0.23274392,0.26263112,0.27144518,0.28546453,0.29074562,175,0.387065920052725,2.3559744E-5,0.52939457,292.1,0.0,0.0,0.0,7.4062054E-6,0.0,1280,0.5825161,2,-0.52939457,183.0,0.0,0.0,0.0,2.3676126E-5,0.35555530437146166,4.0953967E-4,122,18.182657,0.0056664203,0.00861468,0.0073754103,298.15265,0.18003531,130.78268,150,290,249,30.383268697132518,76.13446611733976,79,298,412,0.08874595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.13446611733976,30.383268697132518]}"
1557_0,0.030002473,0.045987707,0.18097292,0.11536552,0.05385215,0.08283555,0.076952375,0.1265067,0.24492854,0.28420866,0.29014775,0.30198365,0.30668864,183,0.39540055613207753,2.0578214E-5,0.55582166,270.0,0.0,0.0,0.0,4.7944483E-5,0.0,1170,0.5807554,2,-0.55582166,193.49999999999997,0.0,0.0,0.0,2.0759711E-5,0.36880753926125015,4.0E-4,150,17.528782,0.0055873143,0.008552688,0.00795953,298.52475,0.18586455,113.18803,143,273,212,31.05251358380156,75.02055516503154,80,375,353,0.14722055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02055516503154,31.05251358380156]}"
1558_0,0.022348726,0.0413743,0.16889551,0.10346436,0.048518796,0.07371349,0.06510177,0.111362524,0.20572408,0.23218283,0.24241418,0.25378877,0.25950235,186,0.3492783770754021,2.6831576E-5,0.53364736,273.9,0.0,0.0,0.0,0.0,0.0,1186,0.5765958,2,-0.53364736,199.7,0.0,0.0,0.0,3.0083007E-5,0.32936638118635553,4.0E-4,172,20.480766,0.0050614425,0.00759992,0.006726972,296.65967,0.16340452,270.0,147,255,256,30.953698902548414,76.29616286848126,77,358,387,0.067594625,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.29616286848126,30.953698902548414]}"
1559_0,0.021975048,0.046998482,0.17332067,0.10840901,0.05431725,0.08003153,0.07043925,0.11798401,0.20663463,0.22928633,0.23900189,0.25079456,0.25692967,180,0.33598078677855037,2.6973952E-5,0.49828747,286.7,0.0,0.0,0.0,0.0,0.0,1531,0.54473245,2,-0.49828747,207.3,0.0,0.0,0.0,2.9300369E-5,0.31236855028034904,4.0E-4,174,20.483261,0.005653484,0.008237001,0.007247447,297.1059,0.1720275,270.0,148,281,273,30.71115377583614,76.45785961962278,76,319,401,0.067422725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.45785961962278,30.71115377583614]}"
1560_0,0.023785869,0.048739333,0.17501494,0.108385555,0.056453276,0.08392023,0.07204429,0.12442989,0.22042511,0.24550012,0.2544516,0.2677645,0.2734495,195,0.3609687838968579,2.5602023E-5,0.5039762,309.3,0.0,0.0,0.0,0.0,0.0,1285,0.5586818,2,-0.5039762,214.3,0.0,0.0,0.0,2.6309692E-5,0.33104939826188856,4.0E-4,140,19.394924,0.0058568493,0.008643283,0.007411522,297.7978,0.18038099,130.74263,150,351,261,30.522507566171043,76.33209547984605,77,282,368,0.08881796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33209547984605,30.522507566171043]}"
1561_0,0.020390945,0.038546003,0.16672224,0.1023806,0.044852156,0.06801943,0.06112795,0.10348053,0.19065264,0.21564227,0.2266889,0.2365123,0.24258274,168,0.3292608181137005,2.803387E-5,0.5383949,216.5,0.0,0.0,0.0,0.0,0.0,2719,0.57523024,2,-0.5383949,261.2,0.0,0.0,0.0,3.338185E-5,0.3152273699875614,4.0E-4,346,21.56419,0.0046990546,0.0070106345,0.0063218884,295.82593,0.15153113,28.600624,136,182,367,31.142345112213512,76.43540173751978,64,507,311,0.9902713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.43540173751978,31.142345112213512]}"
1562_0,0.023964806,0.037838876,0.16534717,0.10003451,0.046014115,0.07200688,0.064956054,0.10951982,0.2137921,0.24370886,0.25411463,0.2657206,0.2709409,141,0.3641179771415036,2.6459637E-5,0.55840456,225.5,0.0,0.0,0.0,0.0,0.0,1244,0.5928422,2,-0.55840456,171.89999999999998,0.0,0.0,0.0,2.8981247E-5,0.3464143777574662,4.0E-4,135,20.008554,0.004805822,0.0074364156,0.006740318,296.75812,0.16497326,90.0,150,254,251,31.169294570737097,76.00870197756302,76,474,272,0.06774956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.00870197756302,31.169294570737097]}"
1563_0,0.024015829,0.04692572,0.19372524,0.12549025,0.06045067,0.09024534,0.084551916,0.138272,0.23324426,0.2586869,0.26873913,0.2809283,0.28887498,146,0.3481350866695993,2.2943828E-5,0.49721873,272.9,0.0,0.0,0.0,3.745243E-5,0.0,1333,0.521347,2,-0.49721873,165.2,0.0,0.0,0.0,2.2824639E-5,0.32378263893653664,4.4185534E-4,107,18.081223,0.0062692137,0.009287246,0.008662365,298.39423,0.1836658,180.0,146,275,243,30.037417312746502,76.30963759774306,80,328,397,0.057968166,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.30963759774306,30.037417312746502]}"
1564_0,0.02461917,0.044618122,0.17199783,0.10420692,0.052185852,0.07973656,0.06769362,0.120963946,0.22381818,0.2529281,0.2620448,0.27552128,0.28070414,214,0.3805397187667333,2.4990246E-5,0.533406,305.8,0.0,0.0,0.0,0.0,0.0,1168,0.5894101,2,-0.533406,209.10000000000002,0.0,0.0,0.0,2.6035526E-5,0.3513477823906922,4.0E-4,143,19.03607,0.0054154517,0.00822574,0.0069865636,297.63397,0.1753306,246.72441,145,316,264,30.648271705947774,76.17039872870453,74,300,384,0.14669736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.17039872870453,30.648271705947774]}"
1565_0,0.027791755,0.039720647,0.19925922,0.13250668,0.05681147,0.086551934,0.082716666,0.13819201,0.24522077,0.2770077,0.28523195,0.29875845,0.30203468,143,0.37352150936316797,1.9178971E-5,0.5343965,243.3,0.0,0.0,0.0,2.1405673E-5,0.0,1459,0.5503901,2,-0.5343965,180.7,0.0,0.0,0.0,1.8619552E-5,0.34998952436136865,4.4236597E-4,144,16.270475,0.0058709295,0.00891861,0.00849605,298.97998,0.17811334,310.93198,146,267,225,29.866737408763793,75.8380220735803,79,421,312,0.088479005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.8380220735803,29.866737408763793]}"
1566_0,0.02186901,0.03900652,0.16686605,0.10194342,0.04601782,0.0704664,0.06306221,0.10707187,0.20081197,0.22759269,0.23825784,0.24896675,0.25470597,162,0.34446711275135933,2.7283237E-5,0.5434994,223.20000000000002,0.0,0.0,0.0,0.0,0.0,1242,0.58142704,2,-0.5434994,184.70000000000002,0.0,0.0,0.0,3.134363E-5,0.3279506598880012,4.0E-4,175,20.858215,0.0048115873,0.007267723,0.0065268967,296.2876,0.15806703,240.28038,142,216,284,31.101920924428136,76.28268813921947,70,490,294,0.46770495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.28268813921947,31.101920924428136]}"
1567_0,0.028960817,0.038263887,0.20960182,0.13691682,0.054592147,0.0839282,0.07759757,0.13716075,0.25462642,0.29087755,0.29787874,0.3101486,0.3121193,132,0.40671605348965684,1.5330592E-5,0.5603632,210.6,0.0,0.0,0.0,1.5285024E-5,0.0,1479,0.5866713,2,-0.5603632,143.1,0.0,0.0,0.0,1.5210519E-5,0.37741940853606193,4.1780376E-4,102,15.097691,0.005629328,0.008663739,0.007980508,299.70804,0.1826006,29.955217,143,219,207,29.821821644557815,75.02504674145214,78,503,278,0.1338112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.02504674145214,29.821821644557815]}"
1568_0,0.02950267,0.03716666,0.20600426,0.1360396,0.054218143,0.08343092,0.07802598,0.13634557,0.2531479,0.2893485,0.29619244,0.30928192,0.310313,138,0.40171703355272864,1.5911311E-5,0.5604542,221.20000000000002,0.0,0.0,0.0,1.0362675E-5,0.0,1360,0.5829923,2,-0.5604542,142.9,0.0,0.0,0.0,1.5591697E-5,0.37433400653049825,4.2297825E-4,95,15.154335,0.005589445,0.00861034,0.008028806,299.56415,0.17948683,21.018768,142,226,213,29.83080479739901,75.18674349259365,80,476,298,0.18629977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.18674349259365,29.83080479739901]}"
1569_0,0.022648325,0.05040619,0.18588476,0.119254716,0.061018866,0.08943377,0.08158534,0.13265981,0.22163373,0.2434229,0.25334,0.26541016,0.27336287,173,0.33409830192520606,2.5259924E-5,0.47817615,307.2,0.0,0.0,0.0,2.3331935E-5,0.0,1325,0.51281476,2,-0.47817615,193.1,0.0,0.0,0.0,2.565722E-5,0.3085689034592641,4.2356615E-4,128,19.318352,0.0063358587,0.009197217,0.008359298,298.0034,0.18425478,229.1813,148,315,254,30.261996133776382,76.48031750172576,80,254,431,0.08868138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.48031750172576,30.261996133776382]}"
1570_0,0.023968251,0.04652713,0.19843954,0.12987183,0.06150328,0.091833,0.08780409,0.1416383,0.23589256,0.2612192,0.27159458,0.2834267,0.2920166,150,0.3436249728780743,2.2358727E-5,0.49462834,273.0,0.0,0.0,0.0,4.7167687E-5,0.0,1147,0.51138335,2,-0.49462834,167.0,0.0,0.0,0.0,2.2078526E-5,0.32078912347407534,4.5255202E-4,112,17.805864,0.006378674,0.009448327,0.008987305,298.5205,0.1843721,120.01939,150,270,238,29.920636325810964,76.31412917416365,83,331,400,0.23173569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.31412917416365,29.920636325810964]}"
1571_0,0.027411772,0.040619608,0.19558401,0.12795587,0.056268193,0.08606155,0.080633536,0.13681957,0.24423362,0.27614674,0.2845875,0.29822746,0.30210775,142,0.3787087964047088,1.9874342E-5,0.53561705,244.5,0.0,0.0,0.0,2.1228134E-5,0.0,1320,0.5584398,2,-0.53561705,164.5,0.0,0.0,0.0,1.9386332E-5,0.35358704440639566,4.380102E-4,112,16.531853,0.0058165602,0.008871047,0.008286178,298.84216,0.17859913,270.0,150,267,230,29.952077360755148,75.88742941420688,82,416,317,0.066904515,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.88742941420688,29.952077360755148]}"
1572_0,0.030473722,0.035335634,0.19434139,0.12710513,0.0517388,0.08116347,0.074663505,0.13320126,0.25267422,0.29069,0.2974747,0.31252715,0.31245866,135,0.4103594844662627,1.7394786E-5,0.57128745,233.5,0.0,0.0,0.0,1.1777477E-6,0.0,1282,0.5987324,2,-0.57128745,151.8,0.0,0.0,0.0,1.6706339E-5,0.38321541725053754,4.2647065E-4,105,15.294437,0.0053297216,0.008382288,0.0077027897,299.18246,0.17402244,310.9054,147,241,224,29.956568937175746,75.4742043835119,79,438,322,0.08852636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4742043835119,29.956568937175746]}"
1573_0,0.0243721,0.046038754,0.19607726,0.12773395,0.06045754,0.09050592,0.08559141,0.1396635,0.23572592,0.26185533,0.27188125,0.2840701,0.29187047,173,0.3496435671938817,2.2333481E-5,0.5005015,280.4,0.0,0.0,0.0,4.0183437E-5,0.0,1151,0.5211303,2,-0.5005015,177.4,0.0,0.0,0.0,2.2097842E-5,0.3258818273486349,4.4636495E-4,117,17.780478,0.006267955,0.0093146805,0.0087679345,298.50174,0.18343233,229.09967,149,281,238,29.974535242858135,76.26472183353708,82,332,387,0.088535406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.26472183353708,29.974535242858135]}"
1574_0,0.022100538,0.03895207,0.16678496,0.101772495,0.046070755,0.07070136,0.06325374,0.10746403,0.20232116,0.22944845,0.24006884,0.25089967,0.25658053,164,0.34695190136321596,2.7170545E-5,0.5449927,221.39999999999998,0.0,0.0,0.0,0.0,0.0,1152,0.5829276,2,-0.5449927,185.70000000000002,0.0,0.0,0.0,3.105495E-5,0.33015709747189975,4.0E-4,178,20.753138,0.0048160683,0.0072929696,0.006548166,296.3474,0.15887955,251.09334,143,213,273,31.101920924428136,76.25573868069588,71,497,290,0.35779345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.25573868069588,31.101920924428136]}"
1575_0,0.021587579,0.039866846,0.1676506,0.102765374,0.046734747,0.07107991,0.06341221,0.107694075,0.19953066,0.22553055,0.23614591,0.24683005,0.25267398,146,0.3410720528649975,2.7363229E-5,0.53727907,218.40000000000003,0.0,0.0,0.0,0.0,0.0,1447,0.5766283,2,-0.53727907,195.5,0.0,0.0,0.0,3.148904E-5,0.3240546802109213,4.0E-4,203,20.940247,0.0048849494,0.007328166,0.0065569254,296.29404,0.15830033,198.4445,145,216,281,31.057005160222158,76.33658705626664,71,490,294,0.42774266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.33658705626664,31.057005160222158]}"
